0,0,0
0.0078125
128
0,44,6
0,59,16
0,59,17
0,59,18
0,59,28
0,60,15
0,60,16
0,60,17
1,44,6
1,58,16
1,58,17
1,58,18
1,58,19
1,59,15
1,59,16
1,59,17
1,59,18
1,59,19
1,59,28
1,60,15
1,60,16
1,60,17
1,60,18
1,61,16
1,61,17
2,44,6
2,57,17
2,57,18
2,57,19
2,57,20
2,58,16
2,58,17
2,58,18
2,58,19
2,58,20
2,59,16
2,59,17
2,59,18
2,59,19
2,59,20
2,59,28
2,60,16
2,60,17
2,60,18
2,60,19
2,61,17
2,61,18
3,44,6
3,56,18
3,56,19
3,56,20
3,56,21
3,57,17
3,57,18
3,57,19
3,57,20
3,57,21
3,57,22
3,58,16
3,58,17
3,58,18
3,58,19
3,58,20
3,58,21
3,59,16
3,59,17
3,59,18
3,59,19
3,59,20
3,59,21
3,59,28
3,60,16
3,60,17
3,60,18
3,60,19
3,60,20
4,44,6
4,55,20
4,55,21
4,55,22
4,56,18
4,56,19
4,56,20
4,56,21
4,56,22
4,56,23
4,57,17
4,57,18
4,57,19
4,57,20
4,57,21
4,57,22
4,57,23
4,58,17
4,58,18
4,58,19
4,58,20
4,58,21
4,58,22
4,59,17
4,59,18
4,59,19
4,59,20
4,59,21
4,59,28
4,60,18
4,60,19
4,60,20
5,44,6
5,55,19
5,55,20
5,55,21
5,55,22
5,55,23
5,55,24
5,56,18
5,56,19
5,56,20
5,56,21
5,56,22
5,56,23
5,56,24
5,57,18
5,57,19
5,57,20
5,57,21
5,57,22
5,57,23
5,58,18
5,58,19
5,58,20
5,58,21
5,58,22
5,58,23
5,59,18
5,59,19
5,59,20
5,59,21
5,59,22
5,59,28
6,44,6
6,54,21
6,54,22
6,54,23
6,54,24
6,54,25
6,55,19
6,55,20
6,55,21
6,55,22
6,55,23
6,55,24
6,55,25
6,56,19
6,56,20
6,56,21
6,56,22
6,56,23
6,56,24
6,56,25
6,57,18
6,57,19
6,57,20
6,57,21
6,57,22
6,57,23
6,57,24
6,58,18
6,58,19
6,58,20
6,58,21
6,58,22
6,58,23
6,59,19
6,59,20
6,59,21
6,59,28
7,44,6
7,53,24
7,54,21
7,54,22
7,54,23
7,54,24
7,54,25
7,54,26
7,55,20
7,55,21
7,55,22
7,55,23
7,55,24
7,55,25
7,55,26
7,56,19
7,56,20
7,56,21
7,56,22
7,56,23
7,56,24
7,56,25
7,56,26
7,57,19
7,57,20
7,57,21
7,57,22
7,57,23
7,57,24
7,57,25
7,58,20
7,58,21
7,58,22
7,58,23
7,59,28
8,44,6
8,53,23
8,53,24
8,53,25
8,53,26
8,53,27
8,54,21
8,54,22
8,54,23
8,54,24
8,54,25
8,54,26
8,54,27
8,54,28
8,55,20
8,55,21
8,55,22
8,55,23
8,55,24
8,55,25
8,55,26
8,55,27
8,56,20
8,56,21
8,56,22
8,56,23
8,56,24
8,56,25
8,56,26
8,56,27
8,57,20
8,57,21
8,57,22
8,57,23
8,57,24
8,57,25
8,58,22
8,58,23
8,59,28
8,70,8
8,70,9
8,70,10
8,70,11
8,71,7
8,71,8
8,71,9
8,71,10
8,71,11
8,72,6
8,72,7
8,72,8
8,72,9
8,72,10
8,72,11
8,73,6
8,73,7
8,73,8
8,73,9
8,73,10
8,74,6
8,74,7
8,74,8
8,74,9
8,74,10
8,75,6
8,75,7
8,75,8
8,75,9
8,75,10
8,76,6
8,76,7
8,76,8
8,76,9
8,77,7
8,77,8
8,77,9
9,44,6
9,52,26
9,52,27
9,53,23
9,53,24
9,53,25
9,53,26
9,53,27
9,53,28
9,53,29
9,54,22
9,54,23
9,54,24
9,54,25
9,54,26
9,54,27
9,54,28
9,54,29
9,55,21
9,55,22
9,55,23
9,55,24
9,55,25
9,55,26
9,55,27
9,55,28
9,55,29
9,56,21
9,56,22
9,56,23
9,56,24
9,56,25
9,56,26
9,56,27
9,56,28
9,57,21
9,57,22
9,57,23
9,57,24
9,57,25
9,57,26
9,59,28
9,67,10
9,67,11
9,68,8
9,68,9
9,68,10
9,68,11
9,68,12
9,69,7
9,69,8
9,69,9
9,69,10
9,69,11
9,69,12
9,69,13
9,70,6
9,70,7
9,70,8
9,70,9
9,70,10
9,70,11
9,70,12
9,71,6
9,71,7
9,71,8
9,71,9
9,71,10
9,71,11
9,71,12
9,72,5
9,72,6
9,72,7
9,72,8
9,72,9
9,72,10
9,72,11
9,72,12
9,73,5
9,73,6
9,73,7
9,73,8
9,73,9
9,73,10
9,73,11
9,74,5
9,74,6
9,74,7
9,74,8
9,74,9
9,74,10
9,74,11
9,75,4
9,75,5
9,75,6
9,75,7
9,75,8
9,75,9
9,75,10
9,75,11
9,76,4
9,76,5
9,76,6
9,76,7
9,76,8
9,76,9
9,76,10
9,77,5
9,77,6
9,77,7
9,77,8
9,77,9
9,77,10
9,78,5
9,78,6
9,78,7
9,78,8
9,78,9
9,79,6
9,79,7
9,79,8
10,44,6
10,52,25
10,52,26
10,52,27
10,52,28
10,52,29
10,53,23
10,53,24
10,53,25
10,53,26
10,53,27
10,53,28
10,53,29
10,53,30
10,53,31
10,54,22
10,54,23
10,54,24
10,54,25
10,54,26
10,54,27
10,54,28
10,54,29
10,54,30
10,54,31
10,55,22
10,55,23
10,55,24
10,55,25
10,55,26
10,55,27
10,55,28
10,55,29
10,55,30
10,56,22
10,56,23
10,56,24
10,56,25
10,56,26
10,56,27
10,56,28
10,56,29
10,57,23
10,57,24
10,57,25
10,57,26
10,59,28
10,66,9
10,66,10
10,66,11
10,66,12
10,66,13
10,67,8
10,67,9
10,67,10
10,67,11
10,67,12
10,67,13
10,67,14
10,68,7
10,68,8
10,68,9
10,68,10
10,68,11
10,68,12
10,68,13
10,68,14
10,69,6
10,69,7
10,69,8
10,69,9
10,69,10
10,69,11
10,69,12
10,69,13
10,69,14
10,70,6
10,70,7
10,70,8
10,70,9
10,70,10
10,70,11
10,70,12
10,70,13
10,71,5
10,71,6
10,71,7
10,71,8
10,71,9
10,71,10
10,71,11
10,71,12
10,71,13
10,72,5
10,72,6
10,72,7
10,72,8
10,72,9
10,72,10
10,72,11
10,72,12
10,73,4
10,73,5
10,73,6
10,73,7
10,73,8
10,73,9
10,73,10
10,73,11
10,73,12
10,74,4
10,74,5
10,74,6
10,74,7
10,74,8
10,74,9
10,74,10
10,74,11
10,74,12
10,75,4
10,75,5
10,75,6
10,75,7
10,75,8
10,75,9
10,75,10
10,75,11
10,76,4
10,76,5
10,76,6
10,76,7
10,76,8
10,76,9
10,76,10
10,76,11
10,77,4
10,77,5
10,77,6
10,77,7
10,77,8
10,77,9
10,77,10
10,77,11
10,78,4
10,78,5
10,78,6
10,78,7
10,78,8
10,78,9
10,78,10
10,79,4
10,79,5
10,79,6
10,79,7
10,79,8
10,79,9
10,79,10
10,80,5
10,80,6
10,80,7
10,80,8
11,44,6
11,52,25
11,52,26
11,52,27
11,52,28
11,52,29
11,52,30
11,52,31
11,53,24
11,53,25
11,53,26
11,53,27
11,53,28
11,53,29
11,53,30
11,53,31
11,54,23
11,54,24
11,54,25
11,54,26
11,54,27
11,54,28
11,53,32
11,54,29
11,54,30
11,54,31
11,55,23
11,55,24
11,55,25
11,55,26
11,55,27
11,55,28
11,54,32
11,55,29
11,55,30
11,55,31
11,56,23
11,56,24
11,56,25
11,56,26
11,56,27
11,56,28
11,55,32
11,56,29
11,56,30
11,57,25
11,57,26
11,57,27
11,59,28
11,65,10
11,65,11
11,65,12
11,65,13
11,65,14
11,66,8
11,66,9
11,66,10
11,66,11
11,66,12
11,66,13
11,66,14
11,66,15
11,67,7
11,67,8
11,67,9
11,67,10
11,67,11
11,67,12
11,67,13
11,67,14
11,67,15
11,67,16
11,68,6
11,68,7
11,68,8
11,68,9
11,68,10
11,68,11
11,68,12
11,68,13
11,68,14
11,68,15
11,68,16
11,69,6
11,69,7
11,69,8
11,69,9
11,69,10
11,69,11
