0,0,0
0.015625
64
0,28,32
0,27,31
0,28,30
0,28,31
0,29,29
0,29,30
0,29,31
0,29,32
0,29,33
0,30,28
0,30,29
0,30,30
0,30,31
0,31,27
0,30,32
0,30,33
0,30,34
0,31,28
0,31,29
0,31,30
0,31,31
0,31,32
0,32,28
0,31,33
0,32,29
0,31,34
0,32,30
0,32,31
0,31,35
0,33,29
0,33,30
0,32,32
0,33,31
0,32,33
0,32,34
0,32,35
0,34,30
0,34,31
0,33,32
0,33,33
0,33,34
0,35,31
0,34,32
0,34,33
0,35,32
1,23,29
1,23,30
1,23,31
1,24,27
1,24,28
1,24,29
1,24,30
1,24,31
1,25,25
1,25,26
1,25,27
1,25,28
1,25,29
1,25,30
1,25,31
1,26,24
1,26,25
1,26,26
1,26,27
1,26,28
1,26,29
1,26,30
1,26,31
1,27,24
1,27,25
1,27,26
1,27,27
1,27,28
1,27,29
1,27,30
1,27,31
1,28,24
1,28,25
1,28,26
1,28,27
1,28,28
1,28,29
1,28,30
1,28,31
1,29,23
1,29,24
1,29,25
1,29,26
1,29,27
1,29,28
1,29,29
1,29,30
1,29,31
1,30,23
1,30,24
1,30,25
1,30,26
1,30,27
1,30,28
1,30,29
1,30,30
1,30,31
1,31,23
1,31,24
1,31,25
1,31,26
1,31,27
1,31,28
1,31,29
1,31,30
1,31,31
1,32,23
1,32,24
1,32,25
1,32,26
1,32,27
1,32,28
1,32,29
1,32,30
1,32,31
1,33,23
1,33,24
1,33,25
1,33,26
1,33,27
1,33,28
1,33,29
1,33,30
1,33,31
1,34,24
1,34,25
1,34,26
1,34,27
1,34,28
1,34,29
1,34,30
1,34,31
1,35,24
1,35,25
1,35,26
1,35,27
1,35,28
1,35,29
1,35,30
1,35,31
1,36,24
1,36,25
1,36,26
1,36,27
1,36,28
1,36,29
1,36,30
1,36,31
1,37,25
1,37,26
1,37,27
1,37,28
1,37,29
1,37,30
1,37,31
1,38,25
1,38,26
1,38,27
1,38,28
1,38,29
1,38,30
1,38,31
1,39,28
1,39,29
1,39,30
1,39,31
1,40,31
1,23,32
1,23,33
1,24,32
1,24,33
1,24,34
1,24,35
1,24,36
1,25,32
1,25,33
1,25,34
1,25,35
1,25,36
1,25,37
1,25,38
1,26,32
1,26,33
1,26,34
1,26,35
1,26,36
1,26,37
1,26,38
1,27,32
1,27,33
1,27,34
1,27,35
1,27,36
1,27,37
1,27,38
1,27,39
1,28,32
1,28,33
1,28,34
1,28,35
1,28,36
1,28,37
1,28,38
1,28,39
1,29,32
1,29,33
1,29,34
1,29,35
1,29,36
1,29,37
1,29,38
1,29,39
1,30,32
1,30,33
1,30,34
1,30,35
1,30,36
1,30,37
1,30,38
1,30,39
1,30,40
1,31,32
1,31,33
1,31,34
1,31,35
1,31,36
1,31,37
1,31,38
1,31,39
1,31,40
1,32,32
1,32,33
1,32,34
1,32,35
1,32,36
1,32,37
1,32,38
1,32,39
1,32,40
1,33,32
1,33,33
1,33,34
1,33,35
1,33,36
1,33,37
1,33,38
1,33,39
1,34,32
1,34,33
1,34,34
1,34,35
1,34,36
1,34,37
1,34,38
1,34,39
1,35,32
1,35,33
1,35,34
1,35,35
1,35,36
1,35,37
1,35,38
1,35,39
1,36,32
1,36,33
1,36,34
1,36,35
1,36,36
1,36,37
1,36,38
1,37,32
1,37,33
1,37,34
1,37,35
1,37,36
1,37,37
1,37,38
1,38,32
1,38,33
1,38,34
1,38,35
1,38,36
1,38,37
1,38,38
1,39,32
1,39,33
1,39,34
1,39,35
1,40,32
2,20,29
2,20,30
2,20,31
2,21,26
2,21,27
2,21,28
2,21,29
2,21,30
2,21,31
2,22,25
2,22,26
2,22,27
2,22,28
2,22,29
2,22,30
2,22,31
2,23,24
2,23,25
2,23,26
2,23,27
2,23,28
2,23,29
2,23,30
2,23,31
2,24,23
2,24,24
2,24,25
2,24,26
2,24,27
2,24,28
2,24,29
2,24,30
2,24,31
2,25,22
2,25,23
2,25,24
2,25,25
2,25,26
2,25,27
2,25,28
2,25,29
2,25,30
2,25,31
2,26,21
2,26,22
2,26,23
2,26,24
2,26,25
2,26,26
2,26,27
2,26,28
2,26,29
2,26,30
2,26,31
2,27,21
2,27,22
2,27,23
2,27,24
2,27,25
2,27,26
2,27,27
2,27,28
2,27,29
2,27,30
2,27,31
2,28,21
2,28,22
2,28,23
2,28,24
2,28,25
2,28,26
2,28,27
2,28,28
2,28,29
2,28,30
2,28,31
2,29,20
2,29,21
2,29,22
2,29,23
2,29,24
2,29,25
2,29,26
2,29,27
2,29,28
2,29,29
2,29,30
2,29,31
2,30,20
2,30,21
2,30,22
2,30,23
2,30,24
2,30,25
2,30,26
2,30,27
2,30,28
2,30,29
2,30,30
2,30,31
2,31,20
2,31,21
2,31,22
2,31,23
2,31,24
2,31,25
2,31,26
2,31,27
2,31,28
2,31,29
2,31,30
2,31,31
2,32,20
2,32,21
2,32,22
2,32,23
2,32,24
2,32,25
2,32,26
2,32,27
2,32,28
2,32,29
2,32,30
2,32,31
2,33,20
2,33,21
2,33,22
2,33,23
2,33,24
2,33,25
2,33,26
2,33,27
2,33,28
2,33,29
2,33,30
2,33,31
2,34,20
2,34,21
2,34,22
2,34,23
2,34,24
2,34,25
2,34,26
2,34,27
2,34,28
2,34,29
2,34,30
2,34,31
2,35,21
2,35,22
2,35,23
2,35,24
2,35,25
2,35,26
2,35,27
2,35,28
2,35,29
2,35,30
2,35,31
2,36,21
2,36,22
2,36,23
2,36,24
2,36,25
2,36,26
2,36,27
2,36,28
2,36,29
2,36,30
2,36,31
2,37,21
2,37,22
2,37,23
2,37,24
2,37,25
2,37,26
2,37,27
2,37,28
2,37,29
2,37,30
2,37,31
2,38,22
2,38,23
2,38,24
2,38,25
2,38,26
2,38,27
2,38,28
2,38,29
2,38,30
2,38,31
2,39,23
2,39,24
2,39,25
2,39,26
2,39,27
2,39,28
2,39,29
2,39,30
2,39,31
2,40,24
2,40,25
2,40,26
2,40,27
2,40,28
2,40,29
2,40,30
2,40,31
2,41,25
2,41,26
2,41,27
2,41,28
2,41,29
2,41,30
2,41,31
2,42,27
2,42,28
2,42,29
2,42,30
2,42,31
2,43,30
2,43,31
2,20,32
2,20,33
2,21,32
2,21,33
2,21,34
2,21,35
2,21,36
2,22,32
2,22,33
2,22,34
2,22,35
2,22,36
2,22,37
2,22,38
2,23,32
2,23,33
2,23,34
2,23,35
2,23,36
2,23,37
2,23,38
2,23,39
2,24,32
2,24,33
2,24,34
2,24,35
2,24,36
2,24,37
2,24,38
2,24,39
2,24,40
2,25,32
2,25,33
2,25,34
2,25,35
2,25,36
2,25,37
2,25,38
2,25,39
2,25,40
2,25,41
2,26,32
2,26,33
2,26,34
2,26,35
2,26,36
2,26,37
2,26,38
2,26,39
2,26,40
2,26,41
2,27,32
2,27,33
2,27,34
2,27,35
2,27,36
2,27,37
2,27,38
2,27,39
2,27,40
2,27,41
2,27,42
2,28,32
2,28,33
2,28,34
2,28,35
2,28,36
2,28,37
2,28,38
2,28,39
2,28,40
2,28,41
2,28,42
2,29,32
2,29,33
2,29,34
2,29,35
2,29,36
2,29,37
2,29,38
2,29,39
2,29,40
2,29,41
2,29,42
2,30,32
2,30,33
2,30,34
2,30,35
2,30,36
2,30,37
2,30,38
2,30,39
2,30,40
2,30,41
2,30,42
2,30,43
2,31,32
2,31,33
2,31,34
2,31,35
2,31,36
2,31,37
2,31,38
2,31,39
2,31,40
2,31,41
2,31,42
2,31,43
2,32,32
2,32,33
2,32,34
2,32,35
2,32,36
2,32,37
2,32,38
2,32,39
2,32,40
2,32,41
2,32,42
2,32,43
2,33,32
2,33,33
2,33,34
2,33,35
2,33,36
2,33,37
2,33,38
2,33,39
2,33,40
2,33,41
2,33,42
2,34,32
2,34,33
2,34,34
2,34,35
2,34,36
2,34,37
2,34,38
2,34,39
2,34,40
2,34,41
2,34,42
2,35,32
2,35,33
2,35,34
2,35,35
2,35,36
2,35,37
2,35,38
2,35,39
2,35,40
2,35,41
2,35,42
2,36,32
2,36,33
2,36,34
2,36,35
2,36,36
2,36,37
2,36,38
2,36,39
2,36,40
2,36,41
2,36,42
2,37,32
2,37,33
2,37,34
2,37,35
2,37,36
2,37,37
2,37,38
2,37,39
2,37,40
2,37,41
2,38,32
2,38,33
2,38,34
2,38,35
2,38,36
2,38,37
2,38,38
2,38,39
2,38,40
2,38,41
2,39,32
2,39,33
2,39,34
2,39,35
2,39,36
2,39,37
2,39,38
2,39,39
2,39,40
3,18,27
3,18,28
3,18,29
3,18,30
3,18,31
2,40,32
2,40,33
2,40,34
2,40,35
2,40,36
2,40,37
2,40,38
2,40,39
3,19,25
3,19,26
3,19,27
3,19,28
3,19,29
3,19,30
3,19,31
3,20,24
3,20,25
3,20,26
3,20,27
3,20,28
3,20,29
3,20,30
2,41,32
3,20,31
2,41,33
2,41,34
2,41,35
2,41,36
2,41,37
2,41,38
3,21,23
2,42,32
2,42,33
2,42,34
2,42,35
3,21,24
3,21,25
3,21,26
3,21,27
3,21,28
3,21,29
3,21,30
3,21,31
2,43,32
3,22,22
3,22,23
3,22,24
3,22,25
3,22,26
3,22,27
3,22,28
3,22,29
3,22,30
3,22,31
3,23,21
3,23,22
3,23,23
3,23,24
3,23,25
3,23,26
3,23,27
3,23,28
3,23,29
3,23,30
3,23,31
3,24,20
3,24,21
3,24,22
3,24,23
3,24,24
3,24,25
3,24,26
3,24,27
3,24,28
3,24,29
3,24,30
3,24,31
3,25,19
3,25,20
3,25,21
3,25,22
3,25,23
3,25,24
3,25,25
3,25,26
3,25,27
3,25,28
3,25,29
3,25,30
3,25,31
3,26,19
3,26,20
3,26,21
3,26,22
3,26,23
3,26,24
3,26,25
3,26,26
3,26,27
3,26,28
3,26,29
3,26,30
3,26,31
3,27,18
3,27,19
3,27,20
3,27,21
3,27,22
3,27,23
3,27,24
3,27,25
3,27,26
3,27,27
3,27,28
3,27,29
3,27,30
3,27,31
3,28,18
3,28,19
3,28,20
3,28,21
3,28,22
3,28,23
3,28,24
3,28,25
3,28,26
3,28,27
3,28,28
3,28,29
3,28,30
3,28,31
3,29,18
3,29,19
3,29,20
3,29,21
3,29,22
3,29,23
3,29,24
3,29,25
3,29,26
3,29,27
3,29,28
3,29,29
3,29,30
3,29,31
3,30,18
3,30,19
3,30,20
3,30,21
3,30,22
3,30,23
3,30,24
3,30,25
3,30,26
3,30,27
3,30,28
3,30,29
3,30,30
3,30,31
3,31,18
3,31,19
3,31,20
3,31,21
3,31,22
3,31,23
3,31,24
3,31,25
3,31,26
3,31,27
3,31,28
3,31,29
3,31,30
3,31,31
3,32,18
3,32,19
3,32,20
3,32,21
3,32,22
3,32,23
3,32,24
3,32,25
3,32,26
3,32,27
3,32,28
3,32,29
3,32,30
3,32,31
3,33,18
3,33,19
3,33,20
3,33,21
3,33,22
3,33,23
3,33,24
3,33,25
3,33,26
3,33,27
3,33,28
3,33,29
3,33,30
3,33,31
3,34,18
3,34,19
3,34,20
3,34,21
3,34,22
3,34,23
3,34,24
3,34,25
3,34,26
3,34,27
3,34,28
3,34,29
3,34,30
3,34,31
3,35,18
3,35,19
3,35,20
3,35,21
3,35,22
3,35,23
3,35,24
3,35,25
3,35,26
3,35,27
3,35,28
3,35,29
3,35,30
3,35,31
3,36,18
3,36,19
3,36,20
3,36,21
3,36,22
3,36,23
3,36,24
3,36,25
3,36,26
3,36,27
3,36,28
3,36,29
3,36,30
3,36,31
3,37,19
3,37,20
3,37,21
3,37,22
3,37,23
3,37,24
3,37,25
3,37,26
3,37,27
3,37,28
3,37,29
3,37,30
3,37,31
3,38,19
3,38,20
3,38,21
3,38,22
3,38,23
3,38,24
3,38,25
3,38,26
3,38,27
3,38,28
3,38,29
3,38,30
3,38,31
3,39,20
3,39,21
3,39,22
3,39,23
3,39,24
3,39,25
3,39,26
3,39,27
3,39,28
3,39,29
3,39,30
3,39,31
3,40,21
3,40,22
3,40,23
3,40,24
3,40,25
3,40,26
3,40,27
3,40,28
3,40,29
3,40,30
3,40,31
3,41,22
3,41,23
3,41,24
3,41,25
3,41,26
3,41,27
3,41,28
3,41,29
3,41,30
3,41,31
3,42,23
3,42,24
3,42,25
3,42,26
3,42,27
3,42,28
3,42,29
3,42,30
3,42,31
3,43,24
3,43,25
3,43,26
3,43,27
3,43,28
3,43,29
3,43,30
3,43,31
3,44,25
3,44,26
3,44,27
3,44,28
3,44,29
3,44,30
3,44,31
3,18,32
3,18,33
3,18,34
3,18,35
3,19,32
3,19,33
3,19,34
3,19,35
3,19,36
3,19,37
3,19,38
3,45,29
3,45,30
3,45,31
3,20,32
3,20,33
3,20,34
3,20,35
3,20,36
3,20,37
3,20,38
3,20,39
3,21,32
3,21,33
3,21,34
3,21,35
3,21,36
3,21,37
3,21,38
3,21,39
3,21,40
3,22,32
3,22,33
3,22,34
3,22,35
3,22,36
3,22,37
3,22,38
3,22,39
3,22,40
3,22,41
3,23,32
3,23,33
3,23,34
3,23,35
3,23,36
3,23,37
3,23,38
3,23,39
3,23,40
3,23,41
3,23,42
3,24,32
3,24,33
3,24,34
3,24,35
3,24,36
3,24,37
3,24,38
3,24,39
3,24,40
3,24,41
3,24,42
3,24,43
3,25,32
3,25,33
3,25,34
3,25,35
3,25,36
3,25,37
3,25,38
3,25,39
3,25,40
3,25,41
3,25,42
3,25,43
3,25,44
3,26,32
3,26,33
3,26,34
3,26,35
3,26,36
3,26,37
3,26,38
3,26,39
3,26,40
3,26,41
3,26,42
3,26,43
3,26,44
3,27,32
3,27,33
3,27,34
3,27,35
3,27,36
3,27,37
3,27,38
3,27,39
3,27,40
3,27,41
3,27,42
3,27,43
3,27,44
3,28,32
3,28,33
3,28,34
3,28,35
3,28,36
3,28,37
3,28,38
3,28,39
3,28,40
3,28,41
3,28,42
3,28,43
3,28,44
3,28,45
3,29,32
3,29,33
3,29,34
3,29,35
3,29,36
3,29,37
3,29,38
3,29,39
3,29,40
3,29,41
3,29,42
3,29,43
3,29,44
3,29,45
3,30,32
3,30,33
3,30,34
3,30,35
3,30,36
3,30,37
3,30,38
3,30,39
3,30,40
3,30,41
3,30,42
3,30,43
3,30,44
3,30,45
3,31,32
3,31,33
3,31,34
3,31,35
3,31,36
3,31,37
3,31,38
3,31,39
3,31,40
3,31,41
3,31,42
3,31,43
3,31,44
3,31,45
3,32,32
3,32,33
3,32,34
3,32,35
3,32,36
3,32,37
3,32,38
3,32,39
3,32,40
3,32,41
3,32,42
3,32,43
3,32,44
3,32,45
3,33,32
3,33,33
3,33,34
3,33,35
3,33,36
3,33,37
3,33,38
3,33,39
3,33,40
3,33,41
3,33,42
3,33,43
3,33,44
3,33,45
3,34,32
3,34,33
3,34,34
3,34,35
3,34,36
3,34,37
3,34,38
3,34,39
3,34,40
3,34,41
3,34,42
3,34,43
3,34,44
3,34,45
3,35,32
3,35,33
3,35,34
3,35,35
3,35,36
3,35,37
3,35,38
3,35,39
3,35,40
3,35,41
3,35,42
3,35,43
3,35,44
3,36,32
3,36,33
3,36,34
3,36,35
3,36,36
3,36,37
3,36,38
3,36,39
3,36,40
3,36,41
3,36,42
3,36,43
3,36,44
3,37,32
3,37,33
3,37,34
3,37,35
3,37,36
3,37,37
3,37,38
3,37,39
3,37,40
3,37,41
3,37,42
3,37,43
3,37,44
3,38,32
3,38,33
3,38,34
3,38,35
3,38,36
3,38,37
3,38,38
3,38,39
3,38,40
3,38,41
3,38,42
3,38,43
3,38,44
3,39,32
3,39,33
3,39,34
3,39,35
3,39,36
3,39,37
3,39,38
3,39,39
3,39,40
3,39,41
3,39,42
3,39,43
3,40,32
3,40,33
3,40,34
3,40,35
3,40,36
3,40,37
3,40,38
3,40,39
3,40,40
3,40,41
3,40,42
3,41,32
3,41,33
3,41,34
3,41,35
3,41,36
3,41,37
3,41,38
3,41,39
3,41,40
3,41,41
3,42,32
3,42,33
3,42,34
3,42,35
3,42,36
3,42,37
3,42,38
3,42,39
3,42,40
3,43,32
3,43,33
3,43,34
3,43,35
3,43,36
3,43,37
3,43,38
3,43,39
3,44,32
3,44,33
3,44,34
3,44,35
3,44,36
3,44,37
3,44,38
3,45,32
3,45,33
3,45,34
4,16,29
4,16,30
4,16,31
4,17,25
4,17,26
4,17,27
4,17,28
4,17,29
4,17,30
4,17,31
4,18,23
4,18,24
4,18,25
4,18,26
4,18,27
4,18,28
4,18,29
4,18,30
4,18,31
4,19,22
4,19,23
4,19,24
4,19,25
4,19,26
4,19,27
4,19,28
4,19,29
4,19,30
4,19,31
4,20,21
4,20,22
4,20,23
4,20,24
4,20,25
4,20,26
4,20,27
4,20,28
4,20,29
4,20,30
4,20,31
4,21,20
4,21,21
4,21,22
4,21,23
4,21,24
4,21,25
4,21,26
4,21,27
4,21,28
4,21,29
4,21,30
4,21,31
4,22,19
4,22,20
4,22,21
4,22,22
4,22,23
4,22,24
4,22,25
4,22,26
4,22,27
4,22,28
4,22,29
4,22,30
4,22,31
4,23,18
4,23,19
4,23,20
4,23,21
4,23,22
4,23,23
4,23,24
4,23,25
4,23,26
4,23,27
4,23,28
4,23,29
4,23,30
4,23,31
4,24,18
4,24,19
4,24,20
4,24,21
4,24,22
4,24,23
4,24,24
4,24,25
4,24,26
4,24,27
4,24,28
4,24,29
4,24,30
4,24,31
4,25,17
4,25,18
4,25,19
4,25,20
4,25,21
4,25,22
4,25,23
4,25,24
4,25,25
4,25,26
4,25,27
4,25,28
4,25,29
4,25,30
4,25,31
4,26,17
4,26,18
4,26,19
4,26,20
4,26,21
4,26,22
4,26,23
4,26,24
4,26,25
4,26,26
4,26,27
4,26,28
4,26,29
4,26,30
4,26,31
4,27,17
4,27,18
4,27,19
4,27,20
4,27,21
4,27,22
4,27,23
4,27,24
4,27,25
4,27,26
4,27,27
4,27,28
4,27,29
4,27,30
4,27,31
4,28,16
4,28,17
4,28,18
4,28,19
4,28,20
4,28,21
4,28,22
4,28,23
4,28,24
4,28,25
4,28,26
4,28,27
4,28,28
4,28,29
4,28,30
4,28,31
4,29,16
4,29,17
4,29,18
4,29,19
4,29,20
4,29,21
4,29,22
4,29,23
4,29,24
4,29,25
4,29,26
4,29,27
4,29,28
4,29,29
4,29,30
4,29,31
4,30,16
4,30,17
4,30,18
4,30,19
4,30,20
4,30,21
4,30,22
4,30,23
4,30,24
4,30,25
4,30,26
4,30,27
4,30,28
4,30,29
4,30,30
4,31,16
4,31,17
4,31,18
4,31,19
4,31,20
4,31,21
4,31,22
4,31,23
4,31,24
4,31,25
4,31,26
4,31,27
4,31,28
4,31,29
4,32,16
4,32,17
4,32,18
4,32,19
4,32,20
4,32,21
4,32,22
4,32,23
4,32,24
4,32,25
4,32,26
4,32,27
4,32,28
4,32,29
4,33,16
4,33,17
4,33,18
4,33,19
4,33,20
4,33,21
4,33,22
4,33,23
4,33,24
4,33,25
4,33,26
4,33,27
4,33,28
4,33,29
4,33,30
4,34,16
4,34,17
4,34,18
4,34,19
4,34,20
4,34,21
4,34,22
4,34,23
4,34,24
4,34,25
4,34,26
4,34,27
4,34,28
4,34,29
4,34,30
4,34,31
4,35,16
4,35,17
4,35,18
4,35,19
4,35,20
4,35,21
4,35,22
4,35,23
4,35,24
4,35,25
4,35,26
4,35,27
4,35,28
4,35,29
4,35,30
4,35,31
4,36,17
4,36,18
4,36,19
4,36,20
4,36,21
4,36,22
4,36,23
4,16,32
4,36,24
4,16,33
4,36,25
4,16,34
4,36,26
4,36,27
4,36,28
4,36,29
4,36,30
4,36,31
4,37,17
4,37,18
4,37,19
4,37,20
4,37,21
4,37,22
4,17,32
4,37,23
4,17,33
4,37,24
4,17,34
4,37,25
4,17,35
4,37,26
4,17,36
4,37,27
4,17,37
4,37,28
4,17,38
4,37,29
4,37,30
4,37,31
4,38,17
4,38,18
4,38,19
4,38,20
4,38,21
4,38,22
4,18,32
4,38,23
4,18,33
4,38,24
4,18,34
4,38,25
4,18,35
4,38,26
4,18,36
4,38,27
4,18,37
4,38,28
4,18,38
4,38,29
4,18,39
4,38,30
4,38,31
4,39,18
4,39,19
4,39,20
4,39,21
4,39,22
4,19,32
4,39,23
4,19,33
4,39,24
4,19,34
4,39,25
4,19,35
4,39,26
4,19,36
4,39,27
4,19,37
4,39,28
4,19,38
4,39,29
4,19,39
4,39,30
4,19,40
4,39,31
4,19,41
4,40,18
4,40,19
4,40,20
4,40,21
4,40,22
4,20,32
4,40,23
4,20,33
4,40,24
4,20,34
4,40,25
4,20,35
4,40,26
4,20,36
4,40,27
4,20,37
4,40,28
4,20,38
4,40,29
4,20,39
4,40,30
4,20,40
4,40,31
4,20,41
4,20,42
4,41,19
4,41,20
4,41,21
4,41,22
4,21,32
4,41,23
4,21,33
4,41,24
4,21,34
4,41,25
4,21,35
4,41,26
4,21,36
4,41,27
4,41,28
4,41,29
4,41,30
4,41,31
4,42,20
4,42,21
4,42,22
4,42,23
4,42,24
4,42,25
4,42,26
4,42,27
4,21,37
4,42,28
4,21,38
4,42,29
4,21,39
4,42,30
4,21,40
4,42,31
4,21,41
4,21,42
4,43,21
4,43,22
4,43,23
4,43,24
4,43,25
4,43,26
4,43,27
4,43,28
4,43,29
4,43,30
4,43,31
4,44,22
4,44,23
4,44,24
4,44,25
4,44,26
4,44,27
4,21,43
4,44,28
4,44,29
4,44,30
4,44,31
4,22,32
4,45,24
4,22,33
4,45,25
4,22,34
4,45,26
4,22,35
4,45,27
4,22,36
4,45,28
4,22,37
4,45,29
4,22,38
4,45,30
4,22,39
4,45,31
4,22,40
4,22,41
4,22,42
4,46,25
4,22,43
4,46,26
4,22,44
4,46,27
4,46,28
4,23,32
4,23,33
4,23,34
4,46,29
4,23,35
4,46,30
4,23,36
4,46,31
4,23,37
4,23,38
4,23,39
4,23,40
4,23,41
4,23,42
4,23,43
4,23,44
4,47,30
4,24,32
4,47,31
4,24,33
4,24,34
4,24,35
4,24,36
4,24,37
4,24,38
4,24,39
4,24,40
4,24,41
4,24,42
4,24,43
4,24,44
4,24,45
4,25,32
4,25,33
4,25,34
4,25,35
4,25,36
4,25,37
4,25,38
4,25,39
4,25,40
4,25,41
4,25,42
4,25,43
4,25,44
4,25,45
4,25,46
4,26,32
4,26,33
4,26,34
4,26,35
4,26,36
4,26,37
4,26,38
4,26,39
4,26,40
4,26,41
4,26,42
4,26,43
4,26,44
4,26,45
4,26,46
4,27,32
4,27,33
4,27,34
4,27,35
4,27,36
4,27,37
4,27,38
4,27,39
4,27,40
4,27,41
4,27,42
4,27,43
4,27,44
4,27,45
4,27,46
4,28,32
4,28,33
4,28,34
4,28,35
4,28,36
4,28,37
4,28,38
4,28,39
4,28,40
4,28,41
4,28,42
4,28,43
4,28,44
4,28,45
4,28,46
4,29,32
4,29,33
4,29,34
4,29,35
4,29,36
4,29,37
4,29,38
4,29,39
4,29,40
4,29,41
4,29,42
4,29,43
4,29,44
4,29,45
4,29,46
4,30,33
4,30,34
4,30,35
4,30,36
4,30,37
4,30,38
4,30,39
4,30,40
4,30,41
4,30,42
4,30,43
4,30,44
4,30,45
4,30,46
4,30,47
4,31,34
4,31,35
4,31,36
4,31,37
4,31,38
4,31,39
4,31,40
4,31,41
4,31,42
4,31,43
4,31,44
4,31,45
4,31,46
4,31,47
4,32,33
4,32,34
4,32,35
4,32,36
4,32,37
4,32,38
4,32,39
4,32,40
4,32,41
4,32,42
4,32,43
4,32,44
4,32,45
4,32,46
4,32,47
4,33,32
4,33,33
4,33,34
4,33,35
4,33,36
4,33,37
4,33,38
4,33,39
4,33,40
4,33,41
4,33,42
4,33,43
4,33,44
4,33,45
4,33,46
4,33,47
4,34,32
4,34,33
4,34,34
4,34,35
4,34,36
4,34,37
4,34,38
4,34,39
4,34,40
4,34,41
4,34,42
4,34,43
4,34,44
4,34,45
4,34,46
4,35,32
4,35,33
4,35,34
4,35,35
4,35,36
4,35,37
4,35,38
4,35,39
4,35,40
4,35,41
4,35,42
4,35,43
4,35,44
4,35,45
4,35,46
4,36,32
4,36,33
4,36,34
4,36,35
4,36,36
4,36,37
4,36,38
4,36,39
4,36,40
4,36,41
4,36,42
4,36,43
4,36,44
4,36,45
4,36,46
4,37,32
4,37,33
4,37,34
4,37,35
4,37,36
4,37,37
4,37,38
4,37,39
4,37,40
4,37,41
4,37,42
4,37,43
4,37,44
4,37,45
4,37,46
4,38,32
4,38,33
4,38,34
4,38,35
4,38,36
4,38,37
4,38,38
4,38,39
4,38,40
4,38,41
4,38,42
4,38,43
4,38,44
4,38,45
4,39,32
4,39,33
4,39,34
4,39,35
4,39,36
4,39,37
4,39,38
4,39,39
4,39,40
4,39,41
4,39,42
4,39,43
4,39,44
4,39,45
4,40,32
4,40,33
4,40,34
4,40,35
4,40,36
4,40,37
5,26,48
4,40,38
4,40,39
4,40,40
4,40,41
4,40,42
4,40,43
4,40,44
5,27,48
4,41,32
4,41,33
4,41,34
4,41,35
4,41,36
4,41,37
4,41,38
4,41,39
4,41,40
4,41,41
4,41,42
5,28,48
4,41,43
4,41,44
4,42,32
4,42,33
4,42,34
4,42,35
4,42,36
4,42,37
4,42,38
4,42,39
4,42,40
4,42,41
4,42,42
4,42,43
5,29,48
4,43,32
4,43,33
4,43,34
4,43,35
4,43,36
4,43,37
4,43,38
4,43,39
4,43,40
4,43,41
4,43,42
4,44,32
4,44,33
4,44,34
4,44,35
4,44,36
5,30,48
4,44,37
4,44,38
4,44,39
4,44,40
4,45,32
4,45,33
4,45,34
4,45,35
4,45,36
4,45,37
